,Unnamed: 0.1,Unnamed: 0,School Name,Coordinates,Address,School Type,latitude,longitude,District,Address3
134,516.0,516,مدارس ابن رشد الجزيرة (بنات),"'24.6724669', '46.796436'","6623 رقم 5, حي الجزيرة, RQJB3990، 3990, Riyadh 14252",School,24.6724669,46.796436,الجزيرة,
135,525.0,5,إبتدائية لطيفة بنت عبد العزيز,"'24.8148112', '46.6867404'","8334, 3746 القديح، الرياض 13317،",School,24.8148112,46.6867404,القديح,
136,528.0,8,The 18th Elementary School for Girls,"'24.817437', '46.7230589'","محطة كهرباء حي قرطبة، الشوبك, Qurtubah, Riyadh 13247",School,24.817437,46.7230589,قرطبة,
137,531.0,11,القسم المتوسط,"'24.6920784', '46.5952931'","4028 Prince Meshaal Ibn Abd Al Aziz, 6518, Irqah، 4028 الأمير مشعل بن عبدالعزيز، 6518، عرقة، الرياض 12586،, Riyadh 12586",Grammar school,24.6920784,46.5952931,عرقة,
138,533.0,13,الابتدائيه الأولى بعرقه,"'24.6911094', '46.6022845'",8476 الشرائح، عرقة، الرياض 12532 4045،,Elementary school,24.6911094,46.6022845,عرقة,
139,540.0,20,مدرسة لبن,"'24.6517431', '46.560588'","6815 Nablus، حي ظهرة لبن، RDLC5003، 5003, Riyadh 13751",School,24.6517431,46.560588,ظهرة,
140,543.0,23,روضة و ابتدائية مدارس قادة الأمة بنات,"'24.6270325', '46.5666521'","4342 طيبة، حي ظهرة لبن، RDLB7048، 7048, Riyadh 13781",School,24.6270325,46.5666521,ظهرة,
141,545.0,25,مجمع مدارس بنين,"'24.6303159', '46.5553197'","7410 Najran، حي ظهرة لبن، RDLB3174، 3174, Riyadh 13782",School,24.6303159,46.5553197,ظهرة,
142,551.0,31,Fanar National School,"'24.5897581', '46.5577618'","RKTB3771, 3771 Al Bayraq, 6473، حي طويق، Riyadh 14912",Private educational institution,24.5897581,46.5577618,طويق,
143,557.0,37,مدرسة المتقنات النسائية.. روضة أطفال,"'24.5822869', '46.5745942'",7197 القطينة، طويق، الرياض 14922 3926،,School,24.5822869,46.5745942,طويق,
144,559.0,39,مدرسة طويق الابتدائيه حي الهدا,"'24.6640105', '46.6219308'",2561 وادي البطاح، الهدا، الرياض 12913 8063،,School,24.6640105,46.6219308,الهدا,
145,563.0,43,مدرسة طويق الابتدائيه حي الهدا,"'24.6640105', '46.6219308'",2561 وادي البطاح، الهدا، الرياض 12913 8063،,School,24.6640105,46.6219308,الهدا,
146,566.0,46,مجمع مدارس طويق,"'24.6652693', '46.6217707'",2512 وادي ابراد، الهدا، الرياض 12913 8314،,Educational institution,24.6652693,46.6217707,الهدا,
147,581.0,61,82G,"'24.573146', '46.6867992'","حي نمار، RKNA3561، 3561 محمد النجار، 7372, Riyadh 14962",High school,24.573146,46.6867992,نمار,
148,591.0,71,مدرسة المميزون,"'24.5737116', '46.6237728'","RISA3942، 3942 الشيخ صالح بن عبدالعزيز بن عبدالرحمن، 7477 حي السويدي, الغربي, Riyadh 12991",Primary school,24.5737116,46.6237728,السويدي,
149,610.0,90,مدرسة المميزون,"'24.5737116', '46.6237728'","RISA3942، 3942 الشيخ صالح بن عبدالعزيز بن عبدالرحمن، 7477 حي السويدي, الغربي, Riyadh 12991",Primary school,24.5737116,46.6237728,السويدي,
150,620.0,100,مدرسه العريجاء الثالثه لرياض الاطفال,"'24.6114098', '46.6421765'","RIUB7247، 3430 Madinat Al Shamal، حي العريجاء الوسطى، 7247, Riyadh 12766",Preschool,24.6114098,46.6421765,العريجاء,
151,621.0,101,مدارس اولاد قريبه,"'24.5925879', '46.6238415'","6439 Younes Al Moufid، حي العريجاء الوسطى، RIUA2928، 2928, Riyadh 12974",Community school,24.5925879,46.6238415,العريجاء,
152,624.0,104,مدارس رواد الفضيلة الأهلية,"'24.5824337', '46.6061305'","3172 QuddamahI bn Madun، حي العريجاء الغربي، RIUB6630، 6630, Riyadh 12978",Elementary school,24.5824337,46.6061305,العريجاء,
153,627.0,107,مدارس اولاد,"'24.5931281', '46.624547'","6498 Younes Al Moufid, حي العريجاء الوسطى, RIUA3008, 3008, Riyadh 12974",School,24.5931281,46.624547,العريجاء,
154,632.0,112,مدرسة ثانوية ابن الجزري لتحفيظ القرآن الكريم,"'24.59447', '46.6141199'",8019، 3585 بحيرة الملح، العريجاء الغربية، الرياض 12975 8019، 12975,Public educational institution,24.59447,46.6141199,الغربية,
155,638.0,118,Sekolah Indonesia Riyadh,"'24.6979409', '46.6445196'",8561 عبدالله بن معمر، أم الحمام الغربي، الرياض 12328 3536،,School,24.6979409,46.6445196,الغربي,
156,643.0,123,مشروع مدارس,"'24.569294', '46.6548668'","4466 Badi Az Zaman Al Hamadhani، حي شبرا، RBDA6998، 6998, Riyadh 12989",School,24.569294,46.6548668,شبرا,
157,644.0,124,مدرسة سالم بن عوف,"'24.5667229', '46.6468096'","حي, 3638 فتيان بن احمد، شبرا، الرياض 12989 6679،",Elementary school,24.5667229,46.6468096,شبرا,
158,650.0,130,مدرسة لبن الابتدائية,"'24.6386091', '46.6446592'",3037، هجرة لبن، الرياض 12761 7713،,Elementary school,24.6386091,46.6446592,لبن,
159,660.0,140,الابتدائية 69 للبنات,"'24.642805', '46.6857833'",7017 احد، الفاخرية، الرياض 12736 3627,School,24.642805,46.6857833,الفاخرية,
160,665.0,145,Harith bin aos Middle School,"'24.6440778', '46.6110877'","4476 Al Khafji, حي لبن, RILA7591, 7591, Riyadh 12934",School,24.6440778,46.6110877,لبن,
161,667.0,147,مدرسة طويق الابتدائيه حي الهدا,"'24.6640105', '46.6219308'",2561 وادي البطاح، الهدا، الرياض 12913 8063،,School,24.6640105,46.6219308,الهدا,
162,686.0,166,ابتدائية أويس القرني,"'24.5820965', '46.603515'","حي, 6609 مهرة، العريجاء الغربية، الرياض 12978 2907،",Primary school,24.5820965,46.603515,الغربية,
163,706.0,186,Intermediate and secondary school section of the Civil Schools,"'24.6848644', '46.6693247'","7108 ال قباع، المعذر الشمالي، الرياض 12314 2646 Al Quba, 2646, Al Mathar Ash Shamali, Riyadh 12314",School,24.6848644,46.6693247,الشمالي,
164,708.0,188,مدرسة السابعة و التسعون,"'24.6626909', '46.6736981'","حي, 2488 طريق الملك خالد، المعذر، الرياض 12714 6563،",School,24.6626909,46.6736981,المعذر,
165,710.0,190,مدارس العروبه,"'24.6436757', '46.6565005'",8077 الشهباء، الرفيعة، الرياض 12751 3323،,School,24.6436757,46.6565005,الرفيعة,
166,725.0,205,Sekolah Indonesia Riyadh,"'24.6979409', '46.6445196'",8561 عبدالله بن معمر، أم الحمام الغربي، الرياض 12328 3536،,School,24.6979409,46.6445196,الغربي,
167,728.0,208,مدرسة 386 الابتدائية للبنات,"'24.5535098', '46.5949733'",2116، العوالي، الرياض 14925 6257،,School,24.5535098,46.5949733,العوالي,
168,742.0,222,ثانوية الشاطبي العريقة سابقا. ابتدائية الأبرار حاليا,"'24.5759745', '46.6438988'",3417 الراية، حي الزهرة، الرياض 12986 7645،,Primary school,24.5759745,46.6438988,الزهرة,
169,743.0,223,مجمع مدارس الرقي الأهلية بنين,"'24.5826752', '46.6385368'","2866 Muhammad Ibn Fouhad, حي الزهرة, RIZA2866 8382, Riyadh 12984",School,24.5826752,46.6385368,الزهرة,
170,749.0,229,المدرسة 334 الابتدائية للبنات,"'24.5803085', '46.6324341'",2248، 8116 فرج الغرناطي، الزهرة، الرياض 12984 2248,School,24.5803085,46.6324341,الزهرة,
171,750.0,230,مدرسة المميزون,"'24.5737116', '46.6237728'","RISA3942، 3942 الشيخ صالح بن عبدالعزيز بن عبدالرحمن، 7477 حي السويدي, الغربي, Riyadh 12991",Primary school,24.5737116,46.6237728,السويدي,
172,754.0,234,المدرسة 334 الابتدائية للبنات,"'24.5803085', '46.6324341'",2248، 8116 فرج الغرناطي، الزهرة، الرياض 12984 2248,School,24.5803085,46.6324341,الزهرة,
173,755.0,235,مدرسة عمران بن عصين,"'24.5690721', '46.6250573'","6945 Saad Ibn Al Mounzer، حي السويدي الغربي، RISA4084، 4084, Riyadh 12993",Elementary school,24.5690721,46.6250573,السويدي,
174,756.0,236,مجمع مدارس جميع المراحل بنات,"'24.5775007', '46.6208958'",3649 الاساعدة، السويدي الغربي، الرياض 12991 7905،,School,24.5775007,46.6208958,الغربي,
175,757.0,237,ثانوية الشاطبي العريقة سابقا. ابتدائية الأبرار حاليا,"'24.5759745', '46.6438988'",3417 الراية، حي الزهرة، الرياض 12986 7645،,Primary school,24.5759745,46.6438988,الزهرة,
176,760.0,240,مجمع مدارس بنات ابتدائية - متوسطة,"'24.6625032', '46.5141474'","حي, 3682 شارع يعقوب الصفار، المهدية، الرياض 13758 6704،",Primary school,24.6625032,46.5141474,المهدية,
177,765.0,245,ابتدائية المهدية الأولى-بنين,"'24.6549977', '46.5197871'","RDMA7492، 7492 الباجوري، 2776،، حي المهدية،, Riyadh 13754،",Primary school,24.6549977,46.5197871,المهدية,
178,766.0,246,مدرسة عرين الشبل لرياض الأطفال الأهليه,"'24.6525533', '46.5097087'","2949 محمد عبدالشكور حلواني، حي المهدية، RDMA8318، 8318, Riyadh 13756",Preschool,24.6525533,46.5097087,المهدية,
179,768.0,248,ثانوية بنين,"'24.6459816', '46.5119926'","حي المهدية، RDMB7600، 7600 مصطفى بن عبدالله مرداد، 3176, Riyadh 13756",High school,24.6459816,46.5119926,المهدية,
180,771.0,251,مدرسة عرين الشبل لرياض الأطفال الأهليه,"'24.6525533', '46.5097087'","2949 محمد عبدالشكور حلواني، حي المهدية، RDMA8318، 8318, Riyadh 13756",Preschool,24.6525533,46.5097087,المهدية,
181,786.0,266,"الابتدائية 32, و المتوسطة 16التحفيظ القران الكريم","'24.6261691', '46.7364699'",RCGA7712، 7712 ابن شيبة، 3959، حي غبيرة، الرياض 12664،,School,24.6261691,46.7364699,غبيرة,
182,795.0,275,الابتدائية ٢٩بالرياض,"'24.6214848', '46.7204589'",7886 سلمة بن دينار، البطحاء، الرياض 12652 3492،,Elementary school,24.6214848,46.7204589,البطحاء,
183,821.0,301,مدرسة منار الشمس العالمية والمسار المصري فرع الملز SLIS,"'24.6737943', '46.748226'","4217 Fatimah Al Zahraa, حي جرير, REJA7489, 7489, Riyadh 12837",School,24.6737943,46.748226,جرير,
184,824.0,304,MODERN INTERNATIONAL SCHOOL GIRLS'S SECTION,"'24.6566767', '46.729604'","MP4H+MXC، شارع الأمير فهد بن إبراهيم، حي الملز, Al Malaz, Riyadh 12642",Elementary school,24.6566767,46.729604,الملز,
185,831.0,311,القزي,"'24.6561968', '46.7090996'","6652 Zarga Alyamamah، حي المربع، RCRA4111، 4111, Riyadh 12613",School,24.6561968,46.7090996,المربع,
186,837.0,317,School 57 Alaptdaah,"'24.6018175', '46.7126976'","3253 يعقوب السامري، اليمامة، الرياض 12675 6965 يعقوب السامري، 6965, Al Yamamah, Riyadh 12675",School,24.6018175,46.7126976,اليمامة,
187,863.0,343,مدرسة السيرة الابتدائية,"'24.5956077', '46.7199863'","3808،، 7161 الهليسية، اليمامة، الرياض 12675, Riyadh 99871",Elementary school,24.5956077,46.7199863,اليمامة,
188,879.0,359,مدرسة السيرة الابتدائية,"'24.5956077', '46.7199863'","3808،، 7161 الهليسية، اليمامة، الرياض 12675, Riyadh 99871",Elementary school,24.5956077,46.7199863,اليمامة,
189,880.0,360,مدرسة السيرة الابتدائية,"'24.5956104', '46.7199863'","3808،، 7161 الهليسية، اليمامة، الرياض 12675, Riyadh 99871",Elementary school,24.5956104,46.7199863,اليمامة,
190,881.0,361,مكه,"'24.6284486', '46.7115126'","الشيخ محمد بن عبدالوهاب، 3001،، حي الديرة،، RCDA6623، 6623, Riyadh 12634،",High school,24.6284486,46.7115126,الديرة,
191,882.0,362,مقر مدرسة الجزائر الابتدائية قبل 40 سنة تقريباً,"'24.6320222', '46.708978'",7020 ال سويلم، 2747، الديرة، الرياض 12633،,Elementary school,24.6320222,46.708978,الديرة,
192,891.0,371,مدرستي الابتدائية,"'24.63127', '46.7274277'",حي، 3041 احمد التونسي، العود، الرياض 12661 8250,Middle school,24.63127,46.7274277,العود,
193,900.0,380,مدرستي الابتدائية,"'24.63127', '46.7274277'",حي، 3041 احمد التونسي، العود، الرياض 12661 8250,Middle school,24.63127,46.7274277,العود,
194,909.0,389,MODERN INTERNATIONAL SCHOOL GIRLS'S SECTION,"'24.6566767', '46.729604'","MP4H+MXC، شارع الأمير فهد بن إبراهيم، حي الملز, Al Malaz, Riyadh 12642",Elementary school,24.6566767,46.729604,الملز,
195,918.0,398,MODERN INTERNATIONAL SCHOOL GIRLS'S SECTION,"'24.6566767', '46.729604'","MP4H+MXC، شارع الأمير فهد بن إبراهيم، حي الملز, Al Malaz, Riyadh 12642",Elementary school,24.6566767,46.729604,الملز,
196,926.0,406,Al-Nabigha Primary School,"'24.6224385', '46.7530236'","REKA7095, 7095 Al Maifa, 3722، حي الخالدية، Riyadh 12875",Elementary school,24.6224385,46.7530236,الخالدية,
197,938.0,418,MODERN INTERNATIONAL SCHOOL GIRLS'S SECTION,"'24.6566767', '46.729604'","MP4H+MXC، شارع الأمير فهد بن إبراهيم، حي الملز, Al Malaz, Riyadh 12642",Elementary school,24.6566767,46.729604,الملز,
198,942.0,422,ابتدائية الفيصلية,"'24.629105', '46.6987245'","حي, 7843 التمر، الشميسي، الرياض 12745 4412،",Elementary school,24.629105,46.6987245,الشميسي,
199,946.0,426,Intermediate School 188,"'24.6405329', '46.7817111'",7534 سعد بن مالك، الفيصلية، الرياض 12893 2785،,Middle school,24.6405329,46.7817111,الفيصلية,
200,950.0,430,مدرسة طويق الابتدائيه حي الهدا,"'24.6640105', '46.6219308'",2561 وادي البطاح، الهدا، الرياض 12913 8063،,School,24.6640105,46.6219308,الهدا,
201,955.0,435,مجمع مدارس طويق,"'24.6652693', '46.6217707'",2512 وادي ابراد، الهدا، الرياض 12913 8314،,Educational institution,24.6652693,46.6217707,الهدا,
202,959.0,439,Intermediate School 188,"'24.6405329', '46.7817111'",7534 سعد بن مالك، الفيصلية، الرياض 12893 2785،,Middle school,24.6405329,46.7817111,الفيصلية,
203,962.0,442,Intermediate School 188,"'24.6405329', '46.7817111'",7534 سعد بن مالك، الفيصلية، الرياض 12893 2785،,Middle school,24.6405329,46.7817111,الفيصلية,
204,972.0,452,مدرسة 14 الابتدائية للبنات,"'24.6302243', '46.7018554'",4722 خالد السدوسي، الشميسي، الرياض 12745 7876،,School,24.6302243,46.7018554,الشميسي,
